Hbb_bk1,Hbb_bk2,Hbb_bk3,HbO_bk1,HbO_bk2,HOb_bk3,label,User,trial,time
-9.80E-05,-1.26E-04,-2.03E-04,-5.98E-04,-6.16E-04,-4.64E-04,baseline,2,1,-10
-8.48E-05,-1.08E-04,-1.93E-04,-5.24E-04,-5.43E-04,-3.74E-04,baseline,2,1,-9.9
-7.33E-05,-9.76E-05,-1.78E-04,-4.35E-04,-4.69E-04,-3.12E-04,baseline,2,1,-9.8
-6.84E-05,-9.22E-05,-1.63E-04,-3.60E-04,-4.22E-04,-2.97E-04,baseline,2,1,-9.7
-6.91E-05,-8.99E-05,-1.51E-04,-3.22E-04,-4.08E-04,-3.17E-04,baseline,2,1,-9.6
-7.13E-05,-8.88E-05,-1.44E-04,-3.21E-04,-4.16E-04,-3.46E-04,baseline,2,1,-9.5
-7.40E-05,-8.05E-05,-1.35E-04,-3.29E-04,-4.25E-04,-3.72E-04,baseline,2,1,-9.4
-7.07E-05,-6.47E-05,-1.14E-04,-3.07E-04,-4.06E-04,-3.75E-04,baseline,2,1,-9.3
-6.21E-05,-4.65E-05,-8.17E-05,-2.44E-04,-3.54E-04,-3.57E-04,baseline,2,1,-9.2
-5.16E-05,-2.97E-05,-4.41E-05,-1.54E-04,-2.88E-04,-3.33E-04,baseline,2,1,-9.1
-4.21E-05,-1.61E-05,-1.10E-05,-7.45E-05,-2.39E-04,-3.17E-04,baseline,2,1,-9
-3.44E-05,-6.54E-06,9.20E-06,-3.91E-05,-2.24E-04,-3.21E-04,baseline,2,1,-8.9
-2.85E-05,-1.54E-06,1.58E-05,-5.92E-05,-2.38E-04,-3.46E-04,baseline,2,1,-8.8
-2.41E-05,-1.16E-06,1.59E-05,-1.12E-04,-2.57E-04,-3.81E-04,baseline,2,1,-8.7
-2.06E-05,-3.84E-06,1.92E-05,-1.55E-04,-2.56E-04,-3.99E-04,baseline,2,1,-8.6
-1.57E-05,-6.77E-06,2.91E-05,-1.53E-04,-2.18E-04,-3.66E-04,baseline,2,1,-8.5
-6.43E-06,-7.52E-06,4.05E-05,-1.02E-04,-1.47E-04,-2.65E-04,baseline,2,1,-8.4
7.65E-06,-5.88E-06,4.42E-05,-2.64E-05,-5.60E-05,-1.18E-04,baseline,2,1,-8.3
2.19E-05,-4.44E-06,3.50E-05,3.43E-05,3.29E-05,1.61E-05,baseline,2,1,-8.2
2.91E-05,-6.96E-06,1.60E-05,5.38E-05,9.75E-05,8.15E-05,baseline,2,1,-8.1
2.57E-05,-1.52E-05,-4.19E-06,3.41E-05,1.24E-04,6.84E-05,baseline,2,1,-8
1.57E-05,-2.62E-05,-1.72E-05,1.38E-06,1.17E-04,1.99E-05,baseline,2,1,-7.9
8.97E-06,-3.24E-05,-1.99E-05,-1.37E-05,9.70E-05,-1.45E-06,baseline,2,1,-7.8
1.25E-05,-2.63E-05,-1.35E-05,5.16E-06,8.86E-05,3.83E-05,baseline,2,1,-7.7
2.50E-05,-6.67E-06,-2.03E-06,5.28E-05,1.07E-04,1.22E-04,baseline,2,1,-7.6
3.80E-05,1.86E-05,9.75E-06,1.07E-04,1.43E-04,1.98E-04,baseline,2,1,-7.5
4.33E-05,3.64E-05,1.71E-05,1.39E-04,1.69E-04,2.18E-04,baseline,2,1,-7.4
3.99E-05,3.82E-05,1.74E-05,1.33E-04,1.55E-04,1.71E-04,baseline,2,1,-7.3
3.35E-05,2.71E-05,1.15E-05,9.09E-05,9.72E-05,8.78E-05,baseline,2,1,-7.2
2.99E-05,1.51E-05,4.15E-06,3.81E-05,2.26E-05,2.14E-05,baseline,2,1,-7.1
2.99E-05,1.29E-05,1.00E-06,7.00E-06,-2.43E-05,1.52E-05,baseline,2,1,-7
2.94E-05,2.10E-05,3.97E-06,1.99E-05,-9.97E-06,8.17E-05,baseline,2,1,-6.9
2.42E-05,2.96E-05,9.33E-06,7.46E-05,6.51E-05,1.95E-04,baseline,2,1,-6.8
1.50E-05,2.90E-05,1.06E-05,1.44E-04,1.64E-04,3.01E-04,baseline,2,1,-6.7
5.72E-06,1.86E-05,4.41E-06,1.89E-04,2.36E-04,3.47E-04,baseline,2,1,-6.6
-3.52E-07,6.83E-06,-6.15E-06,1.85E-04,2.44E-04,3.18E-04,baseline,2,1,-6.5
-3.61E-06,2.98E-06,-1.26E-05,1.41E-04,1.95E-04,2.45E-04,baseline,2,1,-6.4
-6.35E-06,8.64E-06,-7.15E-06,9.13E-05,1.33E-04,1.87E-04,baseline,2,1,-6.3
-8.72E-06,1.86E-05,1.21E-05,7.70E-05,1.06E-04,1.84E-04,baseline,2,1,-6.2
-7.31E-06,2.82E-05,3.96E-05,1.16E-04,1.39E-04,2.38E-04,baseline,2,1,-6.1
1.60E-06,3.81E-05,6.62E-05,1.92E-04,2.13E-04,3.06E-04,baseline,2,1,-6
1.75E-05,5.13E-05,8.46E-05,2.61E-04,2.79E-04,3.42E-04,baseline,2,1,-5.9
3.45E-05,6.67E-05,9.33E-05,2.83E-04,2.99E-04,3.22E-04,baseline,2,1,-5.8
4.58E-05,7.76E-05,9.68E-05,2.52E-04,2.72E-04,2.61E-04,baseline,2,1,-5.7
4.92E-05,7.79E-05,1.02E-04,2.02E-04,2.39E-04,2.03E-04,baseline,2,1,-5.6
4.94E-05,7.01E-05,1.12E-04,1.82E-04,2.48E-04,1.96E-04,baseline,2,1,-5.5
5.41E-05,6.51E-05,1.25E-04,2.23E-04,3.24E-04,2.68E-04,baseline,2,1,-5.4
6.69E-05,7.29E-05,1.37E-04,3.13E-04,4.47E-04,4.12E-04,baseline,2,1,-5.3
8.42E-05,9.31E-05,1.45E-04,4.10E-04,5.68E-04,5.83E-04,baseline,2,1,-5.2
9.83E-05,1.15E-04,1.49E-04,4.69E-04,6.42E-04,7.13E-04,baseline,2,1,-5.1
1.03E-04,1.26E-04,1.55E-04,4.80E-04,6.57E-04,7.57E-04,baseline,2,1,-5
9.97E-05,1.25E-04,1.68E-04,4.69E-04,6.33E-04,7.22E-04,baseline,2,1,-4.9
9.36E-05,1.22E-04,1.87E-04,4.80E-04,6.11E-04,6.67E-04,baseline,2,1,-4.8
9.16E-05,1.27E-04,2.09E-04,5.35E-04,6.17E-04,6.60E-04,baseline,2,1,-4.7
9.68E-05,1.46E-04,2.28E-04,6.22E-04,6.58E-04,7.29E-04,baseline,2,1,-4.6
1.08E-04,1.72E-04,2.42E-04,7.06E-04,7.15E-04,8.38E-04,baseline,2,1,-4.5
1.20E-04,1.96E-04,2.54E-04,7.60E-04,7.63E-04,9.20E-04,baseline,2,1,-4.4
1.30E-04,2.10E-04,2.63E-04,7.76E-04,7.79E-04,9.25E-04,baseline,2,1,-4.3
1.35E-04,2.13E-04,2.67E-04,7.64E-04,7.63E-04,8.67E-04,baseline,2,1,-4.2
1.36E-04,2.08E-04,2.66E-04,7.39E-04,7.31E-04,8.02E-04,baseline,2,1,-4.1
1.36E-04,2.00E-04,2.60E-04,7.10E-04,7.10E-04,7.90E-04,baseline,2,1,-4
1.40E-04,1.95E-04,2.54E-04,6.87E-04,7.18E-04,8.49E-04,baseline,2,1,-3.9
1.50E-04,1.95E-04,2.55E-04,6.78E-04,7.56E-04,9.54E-04,baseline,2,1,-3.8
1.67E-04,2.05E-04,2.65E-04,6.88E-04,8.10E-04,1.06E-03,baseline,2,1,-3.7
1.83E-04,2.20E-04,2.78E-04,7.08E-04,8.54E-04,1.12E-03,baseline,2,1,-3.6
1.93E-04,2.31E-04,2.88E-04,7.15E-04,8.71E-04,1.12E-03,baseline,2,1,-3.5
1.94E-04,2.30E-04,2.89E-04,6.90E-04,8.53E-04,1.04E-03,baseline,2,1,-3.4
1.89E-04,2.17E-04,2.86E-04,6.37E-04,8.10E-04,9.33E-04,baseline,2,1,-3.3
1.84E-04,2.02E-04,2.86E-04,5.81E-04,7.62E-04,8.18E-04,baseline,2,1,-3.2
1.84E-04,1.97E-04,2.94E-04,5.50E-04,7.28E-04,7.39E-04,baseline,2,1,-3.1
1.88E-04,2.06E-04,3.09E-04,5.54E-04,7.23E-04,7.13E-04,baseline,2,1,-3
1.92E-04,2.21E-04,3.24E-04,5.77E-04,7.40E-04,7.18E-04,baseline,2,1,-2.9
1.93E-04,2.31E-04,3.31E-04,5.88E-04,7.57E-04,7.09E-04,baseline,2,1,-2.8
1.89E-04,2.28E-04,3.27E-04,5.66E-04,7.41E-04,6.50E-04,baseline,2,1,-2.7
1.80E-04,2.14E-04,3.14E-04,5.13E-04,6.75E-04,5.41E-04,baseline,2,1,-2.6
1.67E-04,1.96E-04,2.99E-04,4.46E-04,5.69E-04,4.22E-04,baseline,2,1,-2.5
1.53E-04,1.83E-04,2.87E-04,3.89E-04,4.64E-04,3.42E-04,baseline,2,1,-2.4
1.39E-04,1.78E-04,2.78E-04,3.57E-04,3.97E-04,3.24E-04,baseline,2,1,-2.3
1.31E-04,1.79E-04,2.73E-04,3.52E-04,3.85E-04,3.56E-04,baseline,2,1,-2.2
1.31E-04,1.83E-04,2.69E-04,3.61E-04,4.06E-04,4.00E-04,baseline,2,1,-2.1
1.39E-04,1.85E-04,2.64E-04,3.66E-04,4.20E-04,4.16E-04,baseline,2,1,-2
1.48E-04,1.82E-04,2.57E-04,3.48E-04,3.92E-04,3.81E-04,baseline,2,1,-1.9
1.51E-04,1.72E-04,2.50E-04,3.02E-04,3.24E-04,3.06E-04,baseline,2,1,-1.8
1.46E-04,1.60E-04,2.47E-04,2.44E-04,2.48E-04,2.24E-04,baseline,2,1,-1.7
1.39E-04,1.52E-04,2.51E-04,1.98E-04,2.07E-04,1.76E-04,baseline,2,1,-1.6
1.37E-04,1.56E-04,2.65E-04,1.86E-04,2.20E-04,1.86E-04,baseline,2,1,-1.5
1.47E-04,1.75E-04,2.88E-04,2.07E-04,2.67E-04,2.43E-04,baseline,2,1,-1.4
1.65E-04,2.01E-04,3.13E-04,2.36E-04,3.02E-04,2.95E-04,baseline,2,1,-1.3
1.83E-04,2.23E-04,3.32E-04,2.39E-04,2.82E-04,2.84E-04,baseline,2,1,-1.2
1.95E-04,2.32E-04,3.41E-04,1.92E-04,1.96E-04,1.82E-04,baseline,2,1,-1.1
1.98E-04,2.33E-04,3.41E-04,1.02E-04,7.02E-05,2.02E-05,baseline,2,1,-1
1.96E-04,2.34E-04,3.39E-04,-1.94E-06,-4.58E-05,-1.30E-04,baseline,2,1,-0.9
1.98E-04,2.46E-04,3.40E-04,-8.26E-05,-1.15E-04,-2.08E-04,baseline,2,1,-0.8
2.08E-04,2.67E-04,3.44E-04,-1.23E-04,-1.33E-04,-2.10E-04,baseline,2,1,-0.7
2.28E-04,2.87E-04,3.49E-04,-1.35E-04,-1.32E-04,-1.91E-04,baseline,2,1,-0.6
2.54E-04,2.96E-04,3.50E-04,-1.56E-04,-1.53E-04,-2.20E-04,baseline,2,1,-0.5
2.76E-04,2.92E-04,3.45E-04,-2.19E-04,-2.18E-04,-3.27E-04,baseline,2,1,-0.4
2.88E-04,2.80E-04,3.37E-04,-3.27E-04,-3.14E-04,-4.75E-04,baseline,2,1,-0.3
2.85E-04,2.69E-04,3.31E-04,-4.46E-04,-4.00E-04,-5.94E-04,baseline,2,1,-0.2
2.75E-04,2.65E-04,3.33E-04,-5.29E-04,-4.43E-04,-6.37E-04,baseline,2,1,-0.1
2.65E-04,2.67E-04,3.44E-04,-5.46E-04,-4.35E-04,-6.15E-04,baseline,2,1,0
2.63E-04,2.71E-04,3.62E-04,-5.16E-04,-4.07E-04,-5.84E-04,mod,2,1,0.1
2.68E-04,2.71E-04,3.76E-04,-4.87E-04,-4.07E-04,-6.03E-04,mod,2,1,0.2
2.72E-04,2.67E-04,3.79E-04,-5.08E-04,-4.68E-04,-6.88E-04,mod,2,1,0.3
2.67E-04,2.60E-04,3.70E-04,-5.89E-04,-5.84E-04,-8.07E-04,mod,2,1,0.4
2.52E-04,2.55E-04,3.56E-04,-6.94E-04,-7.15E-04,-9.01E-04,mod,2,1,0.5
2.33E-04,2.54E-04,3.45E-04,-7.70E-04,-8.11E-04,-9.34E-04,mod,2,1,0.6
2.21E-04,2.59E-04,3.42E-04,-7.89E-04,-8.49E-04,-9.12E-04,mod,2,1,0.7
2.20E-04,2.67E-04,3.46E-04,-7.66E-04,-8.43E-04,-8.75E-04,mod,2,1,0.8
2.26E-04,2.71E-04,3.47E-04,-7.45E-04,-8.36E-04,-8.68E-04,mod,2,1,0.9
2.31E-04,2.67E-04,3.40E-04,-7.70E-04,-8.72E-04,-9.06E-04,mod,2,1,1
2.28E-04,2.54E-04,3.26E-04,-8.49E-04,-9.59E-04,-9.75E-04,mod,2,1,1.1
2.20E-04,2.39E-04,3.12E-04,-9.58E-04,-1.07E-03,-1.04E-03,mod,2,1,1.2
2.12E-04,2.26E-04,3.04E-04,-1.05E-03,-1.15E-03,-1.07E-03,mod,2,1,1.3
2.08E-04,2.21E-04,3.04E-04,-1.10E-03,-1.17E-03,-1.06E-03,mod,2,1,1.4
2.09E-04,2.20E-04,3.08E-04,-1.10E-03,-1.14E-03,-1.04E-03,mod,2,1,1.5
2.10E-04,2.18E-04,3.10E-04,-1.09E-03,-1.10E-03,-1.01E-03,mod,2,1,1.6
2.05E-04,2.12E-04,3.04E-04,-1.10E-03,-1.11E-03,-1.03E-03,mod,2,1,1.7
1.94E-04,2.01E-04,2.90E-04,-1.15E-03,-1.16E-03,-1.09E-03,mod,2,1,1.8
1.79E-04,1.89E-04,2.74E-04,-1.23E-03,-1.25E-03,-1.17E-03,mod,2,1,1.9
1.62E-04,1.83E-04,2.62E-04,-1.30E-03,-1.32E-03,-1.25E-03,mod,2,1,2
1.46E-04,1.85E-04,2.59E-04,-1.33E-03,-1.35E-03,-1.30E-03,mod,2,1,2.1
1.34E-04,1.93E-04,2.64E-04,-1.32E-03,-1.35E-03,-1.30E-03,mod,2,1,2.2
1.25E-04,1.99E-04,2.69E-04,-1.29E-03,-1.34E-03,-1.29E-03,mod,2,1,2.3
1.18E-04,1.96E-04,2.70E-04,-1.28E-03,-1.37E-03,-1.32E-03,mod,2,1,2.4
1.09E-04,1.83E-04,2.66E-04,-1.33E-03,-1.44E-03,-1.42E-03,mod,2,1,2.5
9.81E-05,1.66E-04,2.62E-04,-1.41E-03,-1.52E-03,-1.58E-03,mod,2,1,2.6
8.46E-05,1.51E-04,2.64E-04,-1.49E-03,-1.60E-03,-1.73E-03,mod,2,1,2.7
7.20E-05,1.41E-04,2.71E-04,-1.54E-03,-1.64E-03,-1.81E-03,mod,2,1,2.8
6.39E-05,1.34E-04,2.74E-04,-1.54E-03,-1.65E-03,-1.79E-03,mod,2,1,2.9
6.11E-05,1.26E-04,2.63E-04,-1.53E-03,-1.66E-03,-1.72E-03,mod,2,1,3
6.07E-05,1.12E-04,2.38E-04,-1.54E-03,-1.68E-03,-1.68E-03,mod,2,1,3.1
5.77E-05,9.53E-05,2.07E-04,-1.60E-03,-1.73E-03,-1.73E-03,mod,2,1,3.2
4.92E-05,7.90E-05,1.78E-04,-1.68E-03,-1.80E-03,-1.84E-03,mod,2,1,3.3
3.58E-05,6.66E-05,1.59E-04,-1.74E-03,-1.85E-03,-1.93E-03,mod,2,1,3.4
2.19E-05,5.84E-05,1.44E-04,-1.76E-03,-1.88E-03,-1.94E-03,mod,2,1,3.5
1.22E-05,5.28E-05,1.28E-04,-1.74E-03,-1.87E-03,-1.87E-03,mod,2,1,3.6
8.69E-06,4.81E-05,1.07E-04,-1.71E-03,-1.86E-03,-1.80E-03,mod,2,1,3.7
9.64E-06,4.35E-05,8.50E-05,-1.72E-03,-1.87E-03,-1.80E-03,mod,2,1,3.8
1.10E-05,3.90E-05,6.78E-05,-1.77E-03,-1.92E-03,-1.90E-03,mod,2,1,3.9
9.46E-06,3.51E-05,5.78E-05,-1.85E-03,-2.00E-03,-2.05E-03,mod,2,1,4
4.91E-06,3.26E-05,5.36E-05,-1.91E-03,-2.07E-03,-2.13E-03,mod,2,1,4.1
5.77E-07,3.30E-05,5.29E-05,-1.93E-03,-2.09E-03,-2.13E-03,mod,2,1,4.2
3.81E-07,3.65E-05,5.42E-05,-1.90E-03,-2.08E-03,-2.05E-03,mod,2,1,4.3
5.55E-06,4.11E-05,5.61E-05,-1.87E-03,-2.06E-03,-2.01E-03,mod,2,1,4.4
1.32E-05,4.34E-05,5.51E-05,-1.86E-03,-2.08E-03,-2.04E-03,mod,2,1,4.5
1.86E-05,4.18E-05,4.79E-05,-1.89E-03,-2.15E-03,-2.15E-03,mod,2,1,4.6
1.95E-05,3.79E-05,3.51E-05,-1.94E-03,-2.23E-03,-2.26E-03,mod,2,1,4.7
1.86E-05,3.50E-05,2.33E-05,-1.97E-03,-2.28E-03,-2.30E-03,mod,2,1,4.8
2.09E-05,3.50E-05,2.11E-05,-1.95E-03,-2.27E-03,-2.27E-03,mod,2,1,4.9
2.88E-05,3.60E-05,3.11E-05,-1.90E-03,-2.20E-03,-2.20E-03,mod,2,1,5
3.89E-05,3.41E-05,4.54E-05,-1.85E-03,-2.12E-03,-2.17E-03,mod,2,1,5.1
4.47E-05,2.81E-05,5.17E-05,-1.83E-03,-2.08E-03,-2.21E-03,mod,2,1,5.2
4.26E-05,2.07E-05,4.27E-05,-1.85E-03,-2.09E-03,-2.30E-03,mod,2,1,5.3
3.58E-05,1.63E-05,2.35E-05,-1.89E-03,-2.13E-03,-2.38E-03,mod,2,1,5.4
3.22E-05,1.67E-05,8.03E-06,-1.92E-03,-2.16E-03,-2.40E-03,mod,2,1,5.5
3.72E-05,2.03E-05,7.40E-06,-1.93E-03,-2.13E-03,-2.36E-03,mod,2,1,5.6
4.88E-05,2.44E-05,2.09E-05,-1.92E-03,-2.06E-03,-2.30E-03,mod,2,1,5.7
5.95E-05,2.81E-05,3.63E-05,-1.89E-03,-1.98E-03,-2.26E-03,mod,2,1,5.8
6.25E-05,3.20E-05,3.96E-05,-1.86E-03,-1.94E-03,-2.25E-03,mod,2,1,5.9
5.75E-05,3.59E-05,2.65E-05,-1.85E-03,-1.96E-03,-2.28E-03,mod,2,1,6
5.00E-05,3.80E-05,5.47E-06,-1.86E-03,-2.01E-03,-2.31E-03,mod,2,1,6.1
4.67E-05,3.71E-05,-9.52E-06,-1.88E-03,-2.03E-03,-2.32E-03,mod,2,1,6.2
4.99E-05,3.55E-05,-1.02E-05,-1.88E-03,-1.99E-03,-2.29E-03,mod,2,1,6.3
5.71E-05,3.80E-05,7.69E-07,-1.84E-03,-1.92E-03,-2.21E-03,mod,2,1,6.4
6.32E-05,4.69E-05,1.30E-05,-1.78E-03,-1.87E-03,-2.14E-03,mod,2,1,6.5
6.40E-05,5.86E-05,1.82E-05,-1.73E-03,-1.88E-03,-2.09E-03,mod,2,1,6.6
5.89E-05,6.57E-05,1.60E-05,-1.72E-03,-1.93E-03,-2.10E-03,mod,2,1,6.7
5.05E-05,6.41E-05,1.35E-05,-1.74E-03,-1.99E-03,-2.14E-03,mod,2,1,6.8
4.37E-05,5.74E-05,1.83E-05,-1.76E-03,-2.00E-03,-2.17E-03,mod,2,1,6.9
4.37E-05,5.41E-05,3.24E-05,-1.76E-03,-1.96E-03,-2.15E-03,mod,2,1,7
5.25E-05,6.03E-05,5.20E-05,-1.70E-03,-1.88E-03,-2.08E-03,mod,2,1,7.1
6.66E-05,7.32E-05,7.12E-05,-1.63E-03,-1.82E-03,-2.00E-03,mod,2,1,7.2
7.84E-05,8.40E-05,8.56E-05,-1.58E-03,-1.77E-03,-1.96E-03,mod,2,1,7.3
8.10E-05,8.48E-05,9.42E-05,-1.56E-03,-1.76E-03,-1.98E-03,mod,2,1,7.4
7.35E-05,7.55E-05,9.83E-05,-1.55E-03,-1.74E-03,-2.01E-03,mod,2,1,7.5
6.27E-05,6.36E-05,1.01E-04,-1.54E-03,-1.71E-03,-2.01E-03,mod,2,1,7.6
5.90E-05,5.81E-05,1.05E-04,-1.49E-03,-1.64E-03,-1.93E-03,mod,2,1,7.7
6.84E-05,6.33E-05,1.15E-04,-1.41E-03,-1.55E-03,-1.78E-03,mod,2,1,7.8
8.80E-05,7.69E-05,1.28E-04,-1.33E-03,-1.46E-03,-1.63E-03,mod,2,1,7.9
1.08E-04,9.23E-05,1.42E-04,-1.28E-03,-1.39E-03,-1.52E-03,mod,2,1,8
1.19E-04,1.03E-04,1.49E-04,-1.26E-03,-1.36E-03,-1.50E-03,mod,2,1,8.1
1.19E-04,1.05E-04,1.52E-04,-1.26E-03,-1.35E-03,-1.52E-03,mod,2,1,8.2
1.13E-04,1.02E-04,1.55E-04,-1.26E-03,-1.35E-03,-1.53E-03,mod,2,1,8.3
1.11E-04,9.96E-05,1.67E-04,-1.24E-03,-1.32E-03,-1.48E-03,mod,2,1,8.4
1.18E-04,1.05E-04,1.89E-04,-1.19E-03,-1.26E-03,-1.38E-03,mod,2,1,8.5
1.30E-04,1.20E-04,2.11E-04,-1.12E-03,-1.17E-03,-1.25E-03,mod,2,1,8.6
1.40E-04,1.40E-04,2.21E-04,-1.05E-03,-1.10E-03,-1.17E-03,mod,2,1,8.7
1.39E-04,1.53E-04,2.15E-04,-9.89E-04,-1.07E-03,-1.17E-03,mod,2,1,8.8
1.23E-04,1.54E-04,1.97E-04,-9.52E-04,-1.07E-03,-1.20E-03,mod,2,1,8.9
9.81E-05,1.46E-04,1.83E-04,-9.33E-04,-1.07E-03,-1.23E-03,mod,2,1,9
7.62E-05,1.38E-04,1.83E-04,-9.10E-04,-1.06E-03,-1.19E-03,mod,2,1,9.1
6.61E-05,1.42E-04,1.97E-04,-8.61E-04,-1.01E-03,-1.08E-03,mod,2,1,9.2
6.87E-05,1.60E-04,2.13E-04,-7.89E-04,-9.26E-04,-9.38E-04,mod,2,1,9.3
7.74E-05,1.82E-04,2.19E-04,-7.17E-04,-8.39E-04,-8.24E-04,mod,2,1,9.4
8.28E-05,1.94E-04,2.12E-04,-6.76E-04,-7.70E-04,-7.74E-04,mod,2,1,9.5
8.07E-05,1.92E-04,1.98E-04,-6.77E-04,-7.39E-04,-7.79E-04,mod,2,1,9.6
7.49E-05,1.83E-04,1.90E-04,-7.04E-04,-7.45E-04,-7.97E-04,mod,2,1,9.7
7.34E-05,1.77E-04,1.98E-04,-7.23E-04,-7.66E-04,-7.83E-04,mod,2,1,9.8
8.15E-05,1.83E-04,2.20E-04,-7.11E-04,-7.68E-04,-7.22E-04,mod,2,1,9.9
9.71E-05,1.96E-04,2.50E-04,-6.71E-04,-7.31E-04,-6.34E-04,mod,2,1,10
1.13E-04,2.05E-04,2.76E-04,-6.25E-04,-6.61E-04,-5.55E-04,mod,2,1,10.1
1.24E-04,2.01E-04,2.87E-04,-6.03E-04,-5.97E-04,-5.19E-04,mod,2,1,10.2
1.29E-04,1.83E-04,2.84E-04,-6.11E-04,-5.73E-04,-5.31E-04,mod,2,1,10.3
1.30E-04,1.61E-04,2.72E-04,-6.37E-04,-5.95E-04,-5.69E-04,mod,2,1,10.4
1.32E-04,1.47E-04,2.65E-04,-6.54E-04,-6.31E-04,-5.96E-04,mod,2,1,10.5
1.34E-04,1.44E-04,2.72E-04,-6.40E-04,-6.32E-04,-5.81E-04,mod,2,1,10.6
1.33E-04,1.47E-04,2.91E-04,-5.94E-04,-5.73E-04,-5.19E-04,mod,2,1,10.7
1.26E-04,1.49E-04,3.12E-04,-5.31E-04,-4.74E-04,-4.37E-04,mod,2,1,10.8
1.17E-04,1.44E-04,3.23E-04,-4.75E-04,-3.87E-04,-3.73E-04,mod,2,1,10.9
1.07E-04,1.37E-04,3.14E-04,-4.46E-04,-3.60E-04,-3.53E-04,mod,2,1,11
9.83E-05,1.32E-04,2.89E-04,-4.44E-04,-3.99E-04,-3.71E-04,mod,2,1,11.1
8.76E-05,1.33E-04,2.63E-04,-4.54E-04,-4.66E-04,-3.96E-04,mod,2,1,11.2
7.39E-05,1.40E-04,2.50E-04,-4.58E-04,-5.08E-04,-3.95E-04,mod,2,1,11.3
5.99E-05,1.46E-04,2.54E-04,-4.40E-04,-4.95E-04,-3.60E-04,mod,2,1,11.4
5.13E-05,1.49E-04,2.67E-04,-4.00E-04,-4.37E-04,-3.08E-04,mod,2,1,11.5
5.12E-05,1.49E-04,2.73E-04,-3.49E-04,-3.74E-04,-2.68E-04,mod,2,1,11.6
5.58E-05,1.46E-04,2.62E-04,-3.10E-04,-3.46E-04,-2.64E-04,mod,2,1,11.7
5.73E-05,1.40E-04,2.34E-04,-2.97E-04,-3.64E-04,-2.98E-04,mod,2,1,11.8
5.08E-05,1.30E-04,2.03E-04,-3.15E-04,-4.08E-04,-3.51E-04,mod,2,1,11.9
3.90E-05,1.12E-04,1.79E-04,-3.49E-04,-4.42E-04,-3.96E-04,mod,2,1,12
2.95E-05,9.24E-05,1.68E-04,-3.75E-04,-4.41E-04,-4.12E-04,mod,2,1,12.1
2.72E-05,7.61E-05,1.65E-04,-3.74E-04,-4.05E-04,-3.95E-04,mod,2,1,12.2
2.93E-05,6.80E-05,1.59E-04,-3.47E-04,-3.56E-04,-3.66E-04,mod,2,1,12.3
2.76E-05,6.56E-05,1.47E-04,-3.16E-04,-3.26E-04,-3.56E-04,mod,2,1,12.4
1.64E-05,6.07E-05,1.27E-04,-3.12E-04,-3.30E-04,-3.93E-04,mod,2,1,12.5
-2.96E-06,4.63E-05,1.04E-04,-3.54E-04,-3.66E-04,-4.72E-04,mod,2,1,12.6
-2.35E-05,2.32E-05,8.20E-05,-4.29E-04,-4.08E-04,-5.62E-04,mod,2,1,12.7
-3.92E-05,-8.92E-08,6.48E-05,-5.00E-04,-4.29E-04,-6.19E-04,mod,2,1,12.8
-4.93E-05,-1.46E-05,5.15E-05,-5.30E-04,-4.16E-04,-6.21E-04,mod,2,1,12.9
-5.78E-05,-1.83E-05,4.01E-05,-5.08E-04,-3.75E-04,-5.77E-04,mod,2,1,13
-6.83E-05,-1.83E-05,2.74E-05,-4.55E-04,-3.28E-04,-5.23E-04,mod,2,1,13.1
-8.12E-05,-2.40E-05,1.10E-05,-4.07E-04,-2.97E-04,-4.93E-04,mod,2,1,13.2
-9.41E-05,-4.01E-05,-8.76E-06,-3.95E-04,-2.97E-04,-4.99E-04,mod,2,1,13.3
-1.04E-04,-6.24E-05,-2.92E-05,-4.19E-04,-3.19E-04,-5.25E-04,mod,2,1,13.4
-1.12E-04,-8.25E-05,-4.69E-05,-4.55E-04,-3.47E-04,-5.46E-04,mod,2,1,13.5
-1.16E-04,-9.40E-05,-6.01E-05,-4.71E-04,-3.59E-04,-5.38E-04,mod,2,1,13.6
-1.19E-04,-9.75E-05,-6.97E-05,-4.50E-04,-3.45E-04,-4.98E-04,mod,2,1,13.7
-1.20E-04,-9.83E-05,-7.75E-05,-4.00E-04,-3.11E-04,-4.43E-04,mod,2,1,13.8
-1.17E-04,-1.02E-04,-8.41E-05,-3.49E-04,-2.80E-04,-4.07E-04,mod,2,1,13.9
-1.13E-04,-1.09E-04,-8.91E-05,-3.30E-04,-2.76E-04,-4.22E-04,mod,2,1,14
-1.09E-04,-1.18E-04,-9.28E-05,-3.54E-04,-3.11E-04,-4.96E-04,mod,2,1,14.1
-1.09E-04,-1.25E-04,-9.65E-05,-4.09E-04,-3.75E-04,-5.99E-04,mod,2,1,14.2
-1.12E-04,-1.30E-04,-1.01E-04,-4.61E-04,-4.40E-04,-6.82E-04,mod,2,1,14.3
-1.19E-04,-1.34E-04,-1.03E-04,-4.78E-04,-4.79E-04,-7.08E-04,mod,2,1,14.4
-1.26E-04,-1.39E-04,-1.00E-04,-4.55E-04,-4.79E-04,-6.79E-04,mod,2,1,14.5
-1.28E-04,-1.44E-04,-8.92E-05,-4.13E-04,-4.58E-04,-6.35E-04,mod,2,1,14.6
