Hbb_bk1,Hbb_bk2,Hbb_bk3,HbO_bk1,HbO_bk2,HOb_bk3,label,User,trial,time
1.73E-04,1.51E-04,7.26E-05,-1.79E-04,-2.72E-04,-3.86E-04,resting,8,2,212.1
1.71E-04,1.39E-04,5.66E-05,-1.80E-04,-2.81E-04,-3.83E-04,resting,8,2,212.2
1.64E-04,1.34E-04,5.17E-05,-1.75E-04,-3.13E-04,-3.89E-04,resting,8,2,212.3
1.55E-04,1.39E-04,5.51E-05,-1.59E-04,-3.54E-04,-3.95E-04,resting,8,2,212.4
1.49E-04,1.50E-04,5.95E-05,-1.40E-04,-3.78E-04,-3.94E-04,resting,8,2,212.5
1.50E-04,1.59E-04,5.81E-05,-1.28E-04,-3.69E-04,-3.84E-04,resting,8,2,212.6
1.57E-04,1.61E-04,4.96E-05,-1.28E-04,-3.31E-04,-3.66E-04,resting,8,2,212.7
1.64E-04,1.56E-04,3.80E-05,-1.34E-04,-2.86E-04,-3.43E-04,resting,8,2,212.8
1.67E-04,1.49E-04,2.87E-05,-1.41E-04,-2.57E-04,-3.23E-04,resting,8,2,212.9
1.64E-04,1.46E-04,2.38E-05,-1.47E-04,-2.52E-04,-3.14E-04,resting,8,2,213
1.61E-04,1.50E-04,2.11E-05,-1.60E-04,-2.61E-04,-3.15E-04,resting,8,2,213.1
1.61E-04,1.56E-04,1.79E-05,-1.84E-04,-2.63E-04,-3.18E-04,resting,8,2,213.2
1.66E-04,1.59E-04,1.47E-05,-2.13E-04,-2.46E-04,-3.09E-04,resting,8,2,213.3
1.72E-04,1.54E-04,1.49E-05,-2.30E-04,-2.10E-04,-2.81E-04,resting,8,2,213.4
1.76E-04,1.43E-04,2.04E-05,-2.24E-04,-1.68E-04,-2.38E-04,resting,8,2,213.5
1.76E-04,1.33E-04,2.88E-05,-2.01E-04,-1.35E-04,-1.95E-04,resting,8,2,213.6
1.72E-04,1.27E-04,3.50E-05,-1.77E-04,-1.21E-04,-1.68E-04,resting,8,2,213.7
1.65E-04,1.24E-04,3.67E-05,-1.66E-04,-1.26E-04,-1.65E-04,resting,8,2,213.8
1.57E-04,1.22E-04,3.74E-05,-1.68E-04,-1.45E-04,-1.86E-04,resting,8,2,213.9
1.49E-04,1.19E-04,4.34E-05,-1.71E-04,-1.71E-04,-2.20E-04,resting,8,2,214
1.43E-04,1.15E-04,5.64E-05,-1.69E-04,-1.97E-04,-2.52E-04,resting,8,2,214.1
1.41E-04,1.13E-04,7.07E-05,-1.61E-04,-2.12E-04,-2.70E-04,resting,8,2,214.2
1.43E-04,1.11E-04,7.72E-05,-1.51E-04,-2.04E-04,-2.62E-04,resting,8,2,214.3
1.47E-04,1.06E-04,7.14E-05,-1.38E-04,-1.70E-04,-2.31E-04,resting,8,2,214.4
1.49E-04,9.61E-05,5.87E-05,-1.11E-04,-1.21E-04,-1.86E-04,resting,8,2,214.5
1.46E-04,8.68E-05,5.02E-05,-6.51E-05,-7.88E-05,-1.45E-04,resting,8,2,214.6
1.39E-04,8.50E-05,5.32E-05,-1.20E-05,-6.17E-05,-1.21E-04,resting,8,2,214.7
1.33E-04,9.29E-05,6.50E-05,2.72E-05,-6.81E-05,-1.16E-04,resting,8,2,214.8
1.31E-04,1.05E-04,7.53E-05,3.98E-05,-7.81E-05,-1.20E-04,resting,8,2,214.9
1.34E-04,1.13E-04,7.51E-05,3.54E-05,-7.04E-05,-1.19E-04,resting,8,2,215
1.38E-04,1.13E-04,6.34E-05,4.13E-05,-3.85E-05,-1.03E-04,resting,8,2,215.1
1.38E-04,1.09E-04,4.75E-05,8.14E-05,7.00E-06,-6.88E-05,resting,8,2,215.2
1.33E-04,1.12E-04,3.61E-05,1.57E-04,5.13E-05,-2.09E-05,resting,8,2,215.3
1.25E-04,1.23E-04,3.27E-05,2.45E-04,8.87E-05,3.35E-05,resting,8,2,215.4
1.17E-04,1.39E-04,3.47E-05,3.18E-04,1.23E-04,8.57E-05,resting,8,2,215.5
1.13E-04,1.50E-04,3.63E-05,3.62E-04,1.61E-04,1.28E-04,resting,8,2,215.6
1.16E-04,1.50E-04,3.31E-05,3.82E-04,2.00E-04,1.56E-04,resting,8,2,215.7
1.24E-04,1.41E-04,2.54E-05,3.94E-04,2.38E-04,1.77E-04,resting,8,2,215.8
1.34E-04,1.30E-04,1.69E-05,4.10E-04,2.75E-04,2.00E-04,resting,8,2,215.9
1.41E-04,1.22E-04,1.29E-05,4.33E-04,3.16E-04,2.36E-04,resting,8,2,216
1.45E-04,1.20E-04,1.69E-05,4.58E-04,3.61E-04,2.87E-04,resting,8,2,216.1
1.47E-04,1.22E-04,2.87E-05,4.83E-04,4.02E-04,3.43E-04,resting,8,2,216.2
1.50E-04,1.28E-04,4.47E-05,5.02E-04,4.22E-04,3.88E-04,resting,8,2,216.3
1.57E-04,1.38E-04,5.96E-05,5.12E-04,4.14E-04,4.11E-04,resting,8,2,216.4
1.67E-04,1.49E-04,7.02E-05,5.10E-04,3.86E-04,4.08E-04,resting,8,2,216.5
1.76E-04,1.58E-04,7.72E-05,4.95E-04,3.55E-04,3.85E-04,resting,8,2,216.6
1.80E-04,1.62E-04,8.43E-05,4.80E-04,3.36E-04,3.52E-04,resting,8,2,216.7
1.80E-04,1.64E-04,9.50E-05,4.78E-04,3.28E-04,3.23E-04,resting,8,2,216.8
1.80E-04,1.67E-04,1.09E-04,4.98E-04,3.25E-04,3.11E-04,resting,8,2,216.9
1.81E-04,1.74E-04,1.24E-04,5.35E-04,3.21E-04,3.21E-04,resting,8,2,217
1.85E-04,1.82E-04,1.33E-04,5.71E-04,3.22E-04,3.47E-04,resting,8,2,217.1
1.90E-04,1.86E-04,1.35E-04,5.86E-04,3.36E-04,3.73E-04,resting,8,2,217.2
1.93E-04,1.80E-04,1.30E-04,5.74E-04,3.67E-04,3.85E-04,resting,8,2,217.3
1.94E-04,1.68E-04,1.22E-04,5.45E-04,4.07E-04,3.81E-04,resting,8,2,217.4
1.93E-04,1.54E-04,1.13E-04,5.15E-04,4.42E-04,3.72E-04,resting,8,2,217.5
1.89E-04,1.43E-04,1.06E-04,4.95E-04,4.64E-04,3.74E-04,resting,8,2,217.6
1.85E-04,1.36E-04,9.89E-05,4.85E-04,4.75E-04,3.92E-04,resting,8,2,217.7
1.81E-04,1.31E-04,9.11E-05,4.76E-04,4.89E-04,4.16E-04,resting,8,2,217.8
1.78E-04,1.24E-04,8.07E-05,4.67E-04,5.19E-04,4.36E-04,resting,8,2,217.9
1.76E-04,1.16E-04,6.82E-05,4.67E-04,5.69E-04,4.46E-04,resting,8,2,218
1.75E-04,1.10E-04,5.61E-05,4.85E-04,6.26E-04,4.49E-04,resting,8,2,218.1
1.74E-04,1.06E-04,4.78E-05,5.15E-04,6.70E-04,4.49E-04,resting,8,2,218.2
1.72E-04,1.06E-04,4.52E-05,5.38E-04,6.85E-04,4.42E-04,resting,8,2,218.3
1.70E-04,1.04E-04,4.71E-05,5.34E-04,6.80E-04,4.21E-04,resting,8,2,218.4
1.70E-04,1.00E-04,5.09E-05,5.01E-04,6.75E-04,3.86E-04,resting,8,2,218.5
1.72E-04,9.31E-05,5.49E-05,4.59E-04,6.90E-04,3.51E-04,resting,8,2,218.6
1.74E-04,8.58E-05,6.07E-05,4.38E-04,7.27E-04,3.31E-04,resting,8,2,218.7
1.75E-04,8.25E-05,7.10E-05,4.47E-04,7.68E-04,3.32E-04,resting,8,2,218.8
1.79E-04,8.60E-05,8.61E-05,4.73E-04,7.94E-04,3.45E-04,resting,8,2,218.9
1.86E-04,9.56E-05,1.02E-04,4.88E-04,7.98E-04,3.55E-04,resting,8,2,219
1.98E-04,1.07E-04,1.11E-04,4.75E-04,7.90E-04,3.55E-04,resting,8,2,219.1
2.08E-04,1.15E-04,1.09E-04,4.44E-04,7.83E-04,3.53E-04,resting,8,2,219.2
2.11E-04,1.17E-04,9.89E-05,4.16E-04,7.78E-04,3.60E-04,resting,8,2,219.3
2.08E-04,1.15E-04,8.68E-05,4.09E-04,7.67E-04,3.81E-04,resting,8,2,219.4
2.05E-04,1.15E-04,7.96E-05,4.24E-04,7.45E-04,4.12E-04,resting,8,2,219.5
2.07E-04,1.21E-04,7.89E-05,4.53E-04,7.20E-04,4.44E-04,resting,8,2,219.6
2.14E-04,1.31E-04,8.17E-05,4.92E-04,7.05E-04,4.75E-04,resting,8,2,219.7
2.18E-04,1.41E-04,8.43E-05,5.41E-04,7.05E-04,5.05E-04,resting,8,2,219.8
2.12E-04,1.48E-04,8.67E-05,5.99E-04,7.09E-04,5.34E-04,resting,8,2,219.9
1.97E-04,1.50E-04,9.23E-05,6.55E-04,7.08E-04,5.56E-04,resting,8,2,220
1.81E-04,1.51E-04,1.04E-04,6.95E-04,7.00E-04,5.60E-04,resting,8,2,220.1
1.75E-04,1.51E-04,1.20E-04,7.16E-04,7.03E-04,5.44E-04,resting,8,2,220.2
1.81E-04,1.50E-04,1.36E-04,7.30E-04,7.30E-04,5.23E-04,resting,8,2,220.3
1.92E-04,1.47E-04,1.47E-04,7.56E-04,7.80E-04,5.18E-04,resting,8,2,220.4
1.98E-04,1.46E-04,1.54E-04,7.97E-04,8.36E-04,5.48E-04,resting,8,2,220.5
1.98E-04,1.50E-04,1.60E-04,8.43E-04,8.82E-04,6.10E-04,resting,8,2,220.6
1.98E-04,1.62E-04,1.67E-04,8.74E-04,9.19E-04,6.85E-04,resting,8,2,220.7
2.04E-04,1.74E-04,1.72E-04,8.80E-04,9.60E-04,7.48E-04,resting,8,2,220.8
2.16E-04,1.78E-04,1.72E-04,8.72E-04,1.01E-03,7.83E-04,resting,8,2,220.9
2.26E-04,1.72E-04,1.68E-04,8.70E-04,1.07E-03,7.92E-04,resting,8,2,221
2.25E-04,1.60E-04,1.66E-04,8.84E-04,1.11E-03,7.88E-04,resting,8,2,221.1
2.13E-04,1.52E-04,1.70E-04,9.09E-04,1.10E-03,7.87E-04,resting,8,2,221.2
2.00E-04,1.53E-04,1.82E-04,9.36E-04,1.08E-03,7.97E-04,resting,8,2,221.3
1.92E-04,1.59E-04,1.97E-04,9.59E-04,1.06E-03,8.23E-04,resting,8,2,221.4
1.93E-04,1.61E-04,2.08E-04,9.79E-04,1.07E-03,8.60E-04,resting,8,2,221.5
1.97E-04,1.55E-04,2.12E-04,9.96E-04,1.11E-03,9.01E-04,resting,8,2,221.6
2.00E-04,1.45E-04,2.10E-04,1.01E-03,1.15E-03,9.34E-04,resting,8,2,221.7
1.99E-04,1.41E-04,2.06E-04,1.00E-03,1.16E-03,9.50E-04,resting,8,2,221.8
1.97E-04,1.45E-04,2.00E-04,9.78E-04,1.12E-03,9.52E-04,resting,8,2,221.9
2.00E-04,1.50E-04,1.90E-04,9.45E-04,1.07E-03,9.53E-04,resting,8,2,222
2.09E-04,1.50E-04,1.76E-04,9.17E-04,1.04E-03,9.68E-04,resting,8,2,222.1
2.20E-04,1.45E-04,1.62E-04,9.03E-04,1.05E-03,1.00E-03,resting,8,2,222.2
2.28E-04,1.42E-04,1.55E-04,9.05E-04,1.10E-03,1.05E-03,resting,8,2,222.3
2.32E-04,1.47E-04,1.52E-04,9.20E-04,1.14E-03,1.09E-03,resting,8,2,222.4
2.34E-04,1.61E-04,1.50E-04,9.42E-04,1.16E-03,1.11E-03,resting,8,2,222.5
2.36E-04,1.74E-04,1.42E-04,9.71E-04,1.15E-03,1.10E-03,resting,8,2,222.6
2.39E-04,1.78E-04,1.32E-04,1.00E-03,1.14E-03,1.07E-03,resting,8,2,222.7
2.42E-04,1.73E-04,1.26E-04,1.04E-03,1.15E-03,1.05E-03,resting,8,2,222.8
2.43E-04,1.66E-04,1.32E-04,1.07E-03,1.18E-03,1.04E-03,resting,8,2,222.9
2.43E-04,1.62E-04,1.47E-04,1.11E-03,1.23E-03,1.04E-03,resting,8,2,223
2.43E-04,1.65E-04,1.63E-04,1.14E-03,1.29E-03,1.06E-03,resting,8,2,223.1
2.45E-04,1.70E-04,1.70E-04,1.17E-03,1.34E-03,1.08E-03,resting,8,2,223.2
2.51E-04,1.73E-04,1.69E-04,1.21E-03,1.38E-03,1.11E-03,resting,8,2,223.3
2.56E-04,1.71E-04,1.66E-04,1.24E-03,1.40E-03,1.13E-03,resting,8,2,223.4
2.59E-04,1.66E-04,1.67E-04,1.27E-03,1.40E-03,1.12E-03,resting,8,2,223.5
2.60E-04,1.60E-04,1.73E-04,1.30E-03,1.40E-03,1.11E-03,resting,8,2,223.6
2.61E-04,1.57E-04,1.79E-04,1.30E-03,1.39E-03,1.08E-03,resting,8,2,223.7
2.64E-04,1.60E-04,1.81E-04,1.29E-03,1.39E-03,1.07E-03,resting,8,2,223.8
2.66E-04,1.69E-04,1.79E-04,1.28E-03,1.37E-03,1.07E-03,resting,8,2,223.9
2.66E-04,1.82E-04,1.77E-04,1.26E-03,1.34E-03,1.07E-03,resting,8,2,224
2.63E-04,1.97E-04,1.78E-04,1.25E-03,1.31E-03,1.07E-03,resting,8,2,224.1
2.59E-04,2.13E-04,1.84E-04,1.25E-03,1.27E-03,1.07E-03,resting,8,2,224.2
2.56E-04,2.28E-04,1.94E-04,1.25E-03,1.23E-03,1.08E-03,resting,8,2,224.3
2.54E-04,2.42E-04,2.04E-04,1.25E-03,1.20E-03,1.08E-03,resting,8,2,224.4
2.53E-04,2.52E-04,2.15E-04,1.24E-03,1.17E-03,1.07E-03,resting,8,2,224.5
2.49E-04,2.56E-04,2.23E-04,1.22E-03,1.15E-03,1.05E-03,resting,8,2,224.6
2.43E-04,2.52E-04,2.27E-04,1.19E-03,1.15E-03,1.03E-03,resting,8,2,224.7
2.40E-04,2.42E-04,2.27E-04,1.16E-03,1.16E-03,1.00E-03,resting,8,2,224.8
2.40E-04,2.32E-04,2.23E-04,1.14E-03,1.17E-03,1.00E-03,resting,8,2,224.9
2.44E-04,2.25E-04,2.19E-04,1.13E-03,1.17E-03,1.01E-03,resting,8,2,225
2.48E-04,2.23E-04,2.16E-04,1.13E-03,1.15E-03,1.02E-03,resting,8,2,225.1
2.48E-04,2.19E-04,2.13E-04,1.12E-03,1.13E-03,1.01E-03,resting,8,2,225.2
2.46E-04,2.09E-04,2.06E-04,1.10E-03,1.12E-03,9.77E-04,resting,8,2,225.3
2.43E-04,1.93E-04,1.93E-04,1.06E-03,1.11E-03,9.30E-04,resting,8,2,225.4
2.42E-04,1.74E-04,1.76E-04,1.00E-03,1.09E-03,8.87E-04,resting,8,2,225.5
2.41E-04,1.62E-04,1.60E-04,9.42E-04,1.04E-03,8.50E-04,resting,8,2,225.6
2.37E-04,1.58E-04,1.47E-04,8.87E-04,9.46E-04,8.09E-04,resting,8,2,225.7
2.29E-04,1.62E-04,1.40E-04,8.41E-04,8.47E-04,7.55E-04,resting,8,2,225.8
2.18E-04,1.66E-04,1.36E-04,8.08E-04,7.78E-04,6.92E-04,resting,8,2,225.9
2.09E-04,1.65E-04,1.32E-04,7.91E-04,7.51E-04,6.35E-04,resting,8,2,226
2.03E-04,1.57E-04,1.26E-04,7.88E-04,7.51E-04,5.94E-04,resting,8,2,226.1
1.99E-04,1.49E-04,1.17E-04,7.88E-04,7.43E-04,5.66E-04,resting,8,2,226.2
1.94E-04,1.46E-04,1.08E-04,7.78E-04,7.08E-04,5.39E-04,resting,8,2,226.3
1.89E-04,1.50E-04,1.01E-04,7.56E-04,6.58E-04,5.12E-04,resting,8,2,226.4
1.85E-04,1.58E-04,9.63E-05,7.32E-04,6.25E-04,4.98E-04,resting,8,2,226.5
1.84E-04,1.66E-04,9.33E-05,7.24E-04,6.34E-04,5.14E-04,resting,8,2,226.6
1.86E-04,1.68E-04,9.03E-05,7.40E-04,6.82E-04,5.61E-04,resting,8,2,226.7
1.88E-04,1.67E-04,8.72E-05,7.69E-04,7.37E-04,6.15E-04,resting,8,2,226.8
1.85E-04,1.65E-04,8.55E-05,7.95E-04,7.68E-04,6.45E-04,resting,8,2,226.9
1.79E-04,1.66E-04,8.75E-05,8.04E-04,7.61E-04,6.33E-04,resting,8,2,227
1.73E-04,1.68E-04,9.33E-05,7.93E-04,7.26E-04,5.91E-04,resting,8,2,227.1
1.69E-04,1.68E-04,1.01E-04,7.70E-04,6.91E-04,5.43E-04,resting,8,2,227.2
1.68E-04,1.60E-04,1.06E-04,7.37E-04,6.72E-04,5.03E-04,resting,8,2,227.3
1.68E-04,1.46E-04,1.08E-04,6.96E-04,6.68E-04,4.70E-04,resting,8,2,227.4
1.65E-04,1.31E-04,1.09E-04,6.53E-04,6.65E-04,4.34E-04,resting,8,2,227.5
1.60E-04,1.20E-04,1.13E-04,6.23E-04,6.51E-04,3.95E-04,resting,8,2,227.6
1.54E-04,1.16E-04,1.20E-04,6.17E-04,6.26E-04,3.67E-04,resting,8,2,227.7
1.50E-04,1.15E-04,1.26E-04,6.32E-04,5.97E-04,3.63E-04,resting,8,2,227.8
1.49E-04,1.14E-04,1.27E-04,6.43E-04,5.73E-04,3.78E-04,resting,8,2,227.9
1.53E-04,1.11E-04,1.21E-04,6.26E-04,5.51E-04,3.91E-04,resting,8,2,228
1.60E-04,1.06E-04,1.11E-04,5.74E-04,5.21E-04,3.87E-04,resting,8,2,228.1
1.66E-04,1.02E-04,1.02E-04,5.12E-04,4.83E-04,3.66E-04,resting,8,2,228.2
1.71E-04,1.02E-04,1.01E-04,4.73E-04,4.49E-04,3.46E-04,resting,8,2,228.3
1.73E-04,1.05E-04,1.07E-04,4.76E-04,4.33E-04,3.40E-04,resting,8,2,228.4
1.74E-04,1.10E-04,1.14E-04,5.08E-04,4.39E-04,3.48E-04,resting,8,2,228.5
1.74E-04,1.15E-04,1.16E-04,5.44E-04,4.55E-04,3.55E-04,resting,8,2,228.6
1.74E-04,1.20E-04,1.11E-04,5.60E-04,4.60E-04,3.50E-04,resting,8,2,228.7
1.74E-04,1.25E-04,1.00E-04,5.51E-04,4.50E-04,3.35E-04,resting,8,2,228.8
1.72E-04,1.27E-04,8.91E-05,5.27E-04,4.39E-04,3.21E-04,resting,8,2,228.9
1.67E-04,1.26E-04,8.25E-05,5.07E-04,4.44E-04,3.15E-04,resting,8,2,229
1.58E-04,1.21E-04,8.21E-05,5.01E-04,4.69E-04,3.16E-04,resting,8,2,229.1
1.49E-04,1.15E-04,8.52E-05,5.16E-04,4.99E-04,3.22E-04,resting,8,2,229.2
1.44E-04,1.13E-04,8.76E-05,5.46E-04,5.19E-04,3.37E-04,resting,8,2,229.3
1.47E-04,1.17E-04,8.67E-05,5.83E-04,5.25E-04,3.67E-04,resting,8,2,229.4
1.56E-04,1.26E-04,8.40E-05,6.11E-04,5.27E-04,4.08E-04,resting,8,2,229.5
1.67E-04,1.35E-04,8.41E-05,6.22E-04,5.29E-04,4.42E-04,resting,8,2,229.6
1.76E-04,1.38E-04,9.05E-05,6.13E-04,5.29E-04,4.47E-04,resting,8,2,229.7
1.81E-04,1.35E-04,1.03E-04,5.96E-04,5.20E-04,4.22E-04,resting,8,2,229.8
1.85E-04,1.29E-04,1.17E-04,5.87E-04,5.13E-04,3.94E-04,resting,8,2,229.9
1.92E-04,1.24E-04,1.29E-04,5.95E-04,5.34E-04,3.96E-04,resting,8,2,230
2.02E-04,1.23E-04,1.38E-04,6.25E-04,6.03E-04,4.46E-04,resting,8,2,230.1
2.14E-04,1.24E-04,1.47E-04,6.75E-04,7.07E-04,5.27E-04,resting,8,2,230.2
2.20E-04,1.29E-04,1.58E-04,7.36E-04,8.04E-04,6.04E-04,resting,8,2,230.3
2.19E-04,1.37E-04,1.66E-04,7.96E-04,8.62E-04,6.52E-04,resting,8,2,230.4
2.12E-04,1.44E-04,1.68E-04,8.42E-04,8.81E-04,6.74E-04,resting,8,2,230.5
2.05E-04,1.48E-04,1.62E-04,8.69E-04,8.99E-04,6.88E-04,resting,8,2,230.6
2.03E-04,1.45E-04,1.52E-04,8.87E-04,9.44E-04,7.11E-04,resting,8,2,230.7
2.06E-04,1.39E-04,1.46E-04,9.14E-04,1.01E-03,7.43E-04,resting,8,2,230.8
2.08E-04,1.36E-04,1.50E-04,9.67E-04,1.07E-03,7.78E-04,resting,8,2,230.9
2.07E-04,1.40E-04,1.61E-04,1.04E-03,1.09E-03,8.09E-04,resting,8,2,231
2.03E-04,1.51E-04,1.71E-04,1.13E-03,1.09E-03,8.40E-04,resting,8,2,231.1
1.98E-04,1.61E-04,1.73E-04,1.19E-03,1.09E-03,8.71E-04,resting,8,2,231.2
1.96E-04,1.62E-04,1.69E-04,1.23E-03,1.12E-03,8.96E-04,resting,8,2,231.3
1.96E-04,1.54E-04,1.65E-04,1.24E-03,1.17E-03,9.09E-04,resting,8,2,231.4
1.97E-04,1.43E-04,1.67E-04,1.25E-03,1.24E-03,9.13E-04,resting,8,2,231.5
1.97E-04,1.35E-04,1.74E-04,1.26E-03,1.28E-03,9.19E-04,resting,8,2,231.6
1.97E-04,1.34E-04,1.84E-04,1.28E-03,1.32E-03,9.39E-04,resting,8,2,231.7
1.97E-04,1.39E-04,1.92E-04,1.31E-03,1.34E-03,9.71E-04,resting,8,2,231.8
1.98E-04,1.44E-04,1.98E-04,1.34E-03,1.36E-03,1.00E-03,resting,8,2,231.9
1.98E-04,1.48E-04,2.03E-04,1.37E-03,1.37E-03,1.02E-03,resting,8,2,232
1.97E-04,1.48E-04,2.04E-04,1.37E-03,1.37E-03,1.01E-03,resting,8,2,232.1
1.94E-04,1.44E-04,2.01E-04,1.35E-03,1.36E-03,1.00E-03,resting,8,2,232.2
1.92E-04,1.39E-04,1.94E-04,1.30E-03,1.34E-03,9.84E-04,resting,8,2,232.3
1.93E-04,1.34E-04,1.85E-04,1.23E-03,1.30E-03,9.69E-04,resting,8,2,232.4
1.95E-04,1.34E-04,1.78E-04,1.17E-03,1.26E-03,9.56E-04,resting,8,2,232.5
1.96E-04,1.40E-04,1.72E-04,1.15E-03,1.22E-03,9.51E-04,resting,8,2,232.6
1.95E-04,1.49E-04,1.64E-04,1.15E-03,1.19E-03,9.60E-04,resting,8,2,232.7
1.92E-04,1.55E-04,1.51E-04,1.14E-03,1.18E-03,9.81E-04,resting,8,2,232.8
1.87E-04,1.53E-04,1.36E-04,1.10E-03,1.18E-03,9.95E-04,resting,8,2,232.9
1.84E-04,1.45E-04,1.23E-04,1.03E-03,1.15E-03,9.82E-04,resting,8,2,233
1.83E-04,1.38E-04,1.16E-04,9.58E-04,1.09E-03,9.38E-04,resting,8,2,233.1
1.84E-04,1.39E-04,1.14E-04,9.03E-04,1.01E-03,8.78E-04,resting,8,2,233.2
1.87E-04,1.48E-04,1.13E-04,8.82E-04,9.37E-04,8.25E-04,resting,8,2,233.3
1.89E-04,1.58E-04,1.11E-04,8.90E-04,9.01E-04,7.91E-04,resting,8,2,233.4
1.87E-04,1.64E-04,1.08E-04,9.05E-04,8.94E-04,7.68E-04,resting,8,2,233.5
1.84E-04,1.62E-04,1.09E-04,9.06E-04,8.85E-04,7.39E-04,resting,8,2,233.6
1.80E-04,1.55E-04,1.15E-04,8.82E-04,8.54E-04,6.92E-04,resting,8,2,233.7
1.80E-04,1.48E-04,1.23E-04,8.40E-04,8.00E-04,6.34E-04,resting,8,2,233.8
1.84E-04,1.47E-04,1.28E-04,7.92E-04,7.45E-04,5.76E-04,resting,8,2,233.9
1.88E-04,1.48E-04,1.27E-04,7.54E-04,7.13E-04,5.32E-04,resting,8,2,234
1.89E-04,1.51E-04,1.20E-04,7.38E-04,7.11E-04,5.11E-04,resting,8,2,234.1
1.82E-04,1.51E-04,1.11E-04,7.48E-04,7.32E-04,5.18E-04,resting,8,2,234.2
1.70E-04,1.48E-04,1.03E-04,7.77E-04,7.54E-04,5.50E-04,resting,8,2,234.3
1.57E-04,1.44E-04,9.60E-05,8.09E-04,7.56E-04,5.87E-04,resting,8,2,234.4
1.48E-04,1.43E-04,9.05E-05,8.24E-04,7.28E-04,6.01E-04,resting,8,2,234.5
1.41E-04,1.46E-04,8.61E-05,8.10E-04,6.82E-04,5.74E-04,resting,8,2,234.6
1.33E-04,1.49E-04,8.22E-05,7.72E-04,6.44E-04,5.15E-04,resting,8,2,234.7
1.22E-04,1.49E-04,7.77E-05,7.31E-04,6.35E-04,4.56E-04,resting,8,2,234.8
1.12E-04,1.44E-04,7.28E-05,7.12E-04,6.53E-04,4.33E-04,resting,8,2,234.9
1.07E-04,1.38E-04,6.92E-05,7.22E-04,6.70E-04,4.48E-04,resting,8,2,235
1.11E-04,1.36E-04,7.04E-05,7.46E-04,6.58E-04,4.67E-04,resting,8,2,235.1
1.19E-04,1.39E-04,7.83E-05,7.55E-04,6.15E-04,4.50E-04,resting,8,2,235.2
1.24E-04,1.42E-04,9.14E-05,7.28E-04,5.70E-04,3.81E-04,resting,8,2,235.3
1.23E-04,1.35E-04,1.05E-04,6.73E-04,5.54E-04,2.87E-04,resting,8,2,235.4
1.18E-04,1.14E-04,1.13E-04,6.18E-04,5.71E-04,2.14E-04,resting,8,2,235.5
1.14E-04,8.65E-05,1.16E-04,5.90E-04,5.95E-04,1.89E-04,resting,8,2,235.6
1.17E-04,6.42E-05,1.13E-04,5.96E-04,5.95E-04,2.04E-04,resting,8,2,235.7
1.23E-04,5.61E-05,1.11E-04,6.18E-04,5.69E-04,2.26E-04,resting,8,2,235.8
1.29E-04,6.02E-05,1.13E-04,6.32E-04,5.39E-04,2.27E-04,resting,8,2,235.9
1.31E-04,6.52E-05,1.18E-04,6.21E-04,5.29E-04,1.97E-04,resting,8,2,236
1.31E-04,6.09E-05,1.24E-04,5.85E-04,5.33E-04,1.47E-04,resting,8,2,236.1
1.32E-04,4.66E-05,1.25E-04,5.36E-04,5.28E-04,9.46E-05,resting,8,2,236.2
1.36E-04,3.17E-05,1.19E-04,4.85E-04,4.96E-04,5.77E-05,resting,8,2,236.3
1.40E-04,2.69E-05,1.07E-04,4.43E-04,4.43E-04,4.55E-05,resting,8,2,236.4
1.40E-04,3.57E-05,9.42E-05,4.15E-04,3.89E-04,5.81E-05,resting,8,2,236.5
1.38E-04,5.18E-05,8.44E-05,4.08E-04,3.51E-04,8.65E-05,resting,8,2,236.6
1.35E-04,6.56E-05,7.89E-05,4.20E-04,3.28E-04,1.16E-04,resting,8,2,236.7
1.32E-04,7.11E-05,7.46E-05,4.46E-04,3.17E-04,1.33E-04,resting,8,2,236.8
1.27E-04,6.96E-05,6.68E-05,4.74E-04,3.18E-04,1.37E-04,resting,8,2,236.9
1.19E-04,6.67E-05,5.38E-05,4.91E-04,3.32E-04,1.35E-04,resting,8,2,237
1.08E-04,6.69E-05,3.90E-05,4.94E-04,3.56E-04,1.40E-04,resting,8,2,237.1
9.67E-05,7.04E-05,2.77E-05,4.91E-04,3.77E-04,1.54E-04,resting,8,2,237.2
8.82E-05,7.43E-05,2.33E-05,4.93E-04,3.85E-04,1.77E-04,resting,8,2,237.3
8.39E-05,7.65E-05,2.40E-05,5.10E-04,3.88E-04,2.04E-04,resting,8,2,237.4
8.27E-05,7.75E-05,2.61E-05,5.37E-04,4.02E-04,2.34E-04,resting,8,2,237.5
8.32E-05,7.92E-05,2.72E-05,5.61E-04,4.37E-04,2.63E-04,resting,8,2,237.6
8.53E-05,8.18E-05,2.86E-05,5.71E-04,4.81E-04,2.83E-04,resting,8,2,237.7
8.93E-05,8.36E-05,3.27E-05,5.63E-04,5.10E-04,2.92E-04,resting,8,2,237.8
9.36E-05,8.21E-05,3.94E-05,5.47E-04,5.10E-04,2.94E-04,resting,8,2,237.9
9.56E-05,7.72E-05,4.49E-05,5.39E-04,4.92E-04,3.04E-04,resting,8,2,238
9.42E-05,7.15E-05,4.53E-05,5.48E-04,4.82E-04,3.36E-04,resting,8,2,238.1
9.11E-05,6.77E-05,3.98E-05,5.76E-04,4.99E-04,3.87E-04,resting,8,2,238.2
