Hbb_bk1,Hbb_bk2,Hbb_bk3,HbO_bk1,HbO_bk2,HOb_bk3,label,User,trial,time
3.95E-05,2.85E-05,-2.88E-05,2.51E-04,2.09E-04,2.05E-04,baseline,10,1,-7.5
1.96E-05,4.25E-06,-5.52E-05,1.45E-04,1.03E-04,1.07E-04,baseline,10,1,-7.4
6.40E-07,-1.34E-05,-7.08E-05,5.47E-05,-2.02E-06,5.90E-05,baseline,10,1,-7.3
-1.01E-05,-2.17E-05,-6.71E-05,-8.16E-06,-7.53E-05,5.18E-05,baseline,10,1,-7.2
-1.28E-05,-2.49E-05,-5.00E-05,-5.58E-05,-1.01E-04,4.52E-05,baseline,10,1,-7.1
-1.49E-05,-3.09E-05,-3.59E-05,-1.11E-04,-9.39E-05,-1.39E-07,baseline,10,1,-7
-2.45E-05,-4.47E-05,-3.80E-05,-1.88E-04,-9.82E-05,-9.56E-05,baseline,10,1,-6.9
-4.26E-05,-6.42E-05,-5.51E-05,-2.86E-04,-1.53E-04,-2.18E-04,baseline,10,1,-6.8
-6.24E-05,-8.05E-05,-7.30E-05,-3.87E-04,-2.63E-04,-3.28E-04,baseline,10,1,-6.7
-7.48E-05,-8.50E-05,-7.76E-05,-4.69E-04,-3.86E-04,-3.92E-04,baseline,10,1,-6.6
-7.65E-05,-7.56E-05,-6.73E-05,-5.16E-04,-4.71E-04,-4.06E-04,baseline,10,1,-6.5
-7.27E-05,-5.89E-05,-5.38E-05,-5.29E-04,-4.95E-04,-3.96E-04,baseline,10,1,-6.4
-7.19E-05,-4.57E-05,-5.20E-05,-5.24E-04,-4.88E-04,-4.06E-04,baseline,10,1,-6.3
-7.85E-05,-4.45E-05,-6.78E-05,-5.30E-04,-5.04E-04,-4.69E-04,baseline,10,1,-6.2
-8.96E-05,-5.52E-05,-9.36E-05,-5.66E-04,-5.75E-04,-5.79E-04,baseline,10,1,-6.1
-9.77E-05,-6.98E-05,-1.15E-04,-6.24E-04,-6.79E-04,-6.95E-04,baseline,10,1,-6
-9.72E-05,-7.80E-05,-1.21E-04,-6.73E-04,-7.58E-04,-7.63E-04,baseline,10,1,-5.9
-8.95E-05,-7.49E-05,-1.11E-04,-6.74E-04,-7.67E-04,-7.64E-04,baseline,10,1,-5.8
-8.11E-05,-6.44E-05,-9.47E-05,-6.23E-04,-7.14E-04,-7.29E-04,baseline,10,1,-5.7
-7.90E-05,-5.64E-05,-8.11E-05,-5.54E-04,-6.54E-04,-7.19E-04,baseline,10,1,-5.6
-8.47E-05,-5.86E-05,-7.50E-05,-5.25E-04,-6.40E-04,-7.73E-04,baseline,10,1,-5.5
-9.43E-05,-6.96E-05,-7.37E-05,-5.61E-04,-6.83E-04,-8.74E-04,baseline,10,1,-5.4
-1.01E-04,-8.01E-05,-6.96E-05,-6.36E-04,-7.42E-04,-9.62E-04,baseline,10,1,-5.3
-1.02E-04,-7.98E-05,-5.64E-05,-6.83E-04,-7.59E-04,-9.78E-04,baseline,10,1,-5.2
-9.86E-05,-6.58E-05,-3.42E-05,-6.58E-04,-7.10E-04,-9.14E-04,baseline,10,1,-5.1
-9.30E-05,-4.54E-05,-1.01E-05,-5.74E-04,-6.23E-04,-8.08E-04,baseline,10,1,-5
-8.74E-05,-2.92E-05,7.14E-06,-4.94E-04,-5.49E-04,-7.17E-04,baseline,10,1,-4.9
-8.15E-05,-2.35E-05,1.44E-05,-4.77E-04,-5.25E-04,-6.71E-04,baseline,10,1,-4.8
-7.42E-05,-2.50E-05,1.69E-05,-5.21E-04,-5.43E-04,-6.59E-04,baseline,10,1,-4.7
-6.49E-05,-2.42E-05,2.42E-05,-5.68E-04,-5.59E-04,-6.40E-04,baseline,10,1,-4.6
-5.34E-05,-1.17E-05,4.24E-05,-5.53E-04,-5.35E-04,-5.72E-04,baseline,10,1,-4.5
-3.78E-05,1.51E-05,6.88E-05,-4.62E-04,-4.65E-04,-4.42E-04,baseline,10,1,-4.4
-1.60E-05,5.17E-05,9.53E-05,-3.44E-04,-3.81E-04,-2.71E-04,baseline,10,1,-4.3
1.04E-05,8.89E-05,1.15E-04,-2.62E-04,-3.17E-04,-1.02E-04,baseline,10,1,-4.2
3.49E-05,1.19E-04,1.28E-04,-2.47E-04,-2.82E-04,2.57E-05,baseline,10,1,-4.1
4.98E-05,1.39E-04,1.41E-04,-2.73E-04,-2.60E-04,1.07E-04,baseline,10,1,-4
5.37E-05,1.57E-04,1.60E-04,-2.83E-04,-2.24E-04,1.78E-04,baseline,10,1,-3.9
5.41E-05,1.81E-04,1.84E-04,-2.45E-04,-1.64E-04,2.88E-04,baseline,10,1,-3.8
6.08E-05,2.17E-04,2.11E-04,-1.66E-04,-8.70E-05,4.60E-04,baseline,10,1,-3.7
7.56E-05,2.57E-04,2.34E-04,-8.24E-05,-9.21E-06,6.59E-04,baseline,10,1,-3.6
8.75E-05,2.89E-04,2.51E-04,-2.29E-05,6.21E-05,8.22E-04,baseline,10,1,-3.5
8.12E-05,3.00E-04,2.59E-04,1.05E-05,1.26E-04,9.06E-04,baseline,10,1,-3.4
5.05E-05,2.95E-04,2.60E-04,3.80E-05,1.80E-04,9.25E-04,baseline,10,1,-3.3
4.07E-06,2.85E-04,2.55E-04,8.06E-05,2.18E-04,9.32E-04,baseline,10,1,-3.2
-4.24E-05,2.85E-04,2.50E-04,1.44E-04,2.33E-04,9.72E-04,baseline,10,1,-3.1
-7.99E-05,2.96E-04,2.47E-04,2.17E-04,2.30E-04,1.04E-03,baseline,10,1,-3
-1.14E-04,3.08E-04,2.45E-04,2.85E-04,2.14E-04,1.08E-03,baseline,10,1,-2.9
-1.58E-04,3.09E-04,2.41E-04,3.29E-04,1.82E-04,1.06E-03,baseline,10,1,-2.8
-2.21E-04,2.98E-04,2.28E-04,3.36E-04,1.14E-04,9.49E-04,baseline,10,1,-2.7
-2.96E-04,2.85E-04,2.09E-04,2.93E-04,-1.37E-05,7.85E-04,baseline,10,1,-2.6
-3.71E-04,2.81E-04,1.90E-04,2.01E-04,-2.03E-04,6.05E-04,baseline,10,1,-2.5
-4.35E-04,2.90E-04,1.80E-04,7.26E-05,-4.27E-04,4.34E-04,baseline,10,1,-2.4
-4.89E-04,3.02E-04,1.79E-04,-7.22E-05,-6.48E-04,2.71E-04,baseline,10,1,-2.3
-5.41E-04,3.06E-04,1.78E-04,-2.25E-04,-8.53E-04,9.47E-05,baseline,10,1,-2.2
-5.96E-04,2.98E-04,1.68E-04,-3.99E-04,-1.07E-03,-1.29E-04,baseline,10,1,-2.1
-6.54E-04,2.79E-04,1.50E-04,-6.22E-04,-1.33E-03,-4.26E-04,baseline,10,1,-2
-7.10E-04,2.55E-04,1.29E-04,-9.03E-04,-1.65E-03,-7.95E-04,baseline,10,1,-1.9
-7.59E-04,2.34E-04,1.15E-04,-1.22E-03,-2.00E-03,-1.19E-03,baseline,10,1,-1.8
-8.00E-04,2.17E-04,1.10E-04,-1.51E-03,-2.31E-03,-1.56E-03,baseline,10,1,-1.7
-8.36E-04,2.00E-04,1.07E-04,-1.75E-03,-2.56E-03,-1.86E-03,baseline,10,1,-1.6
-8.68E-04,1.77E-04,9.97E-05,-1.95E-03,-2.77E-03,-2.15E-03,baseline,10,1,-1.5
-8.97E-04,1.41E-04,8.37E-05,-2.16E-03,-3.01E-03,-2.50E-03,baseline,10,1,-1.4
-9.16E-04,9.53E-05,6.53E-05,-2.42E-03,-3.31E-03,-2.95E-03,baseline,10,1,-1.3
-9.17E-04,4.96E-05,5.40E-05,-2.71E-03,-3.63E-03,-3.45E-03,baseline,10,1,-1.2
-8.94E-04,1.77E-05,5.63E-05,-2.93E-03,-3.87E-03,-3.85E-03,baseline,10,1,-1.1
-8.44E-04,7.10E-06,6.97E-05,-3.01E-03,-3.95E-03,-4.05E-03,baseline,10,1,-1
-7.74E-04,1.13E-05,8.53E-05,-2.93E-03,-3.84E-03,-4.04E-03,baseline,10,1,-0.9
-6.95E-04,1.40E-05,9.38E-05,-2.77E-03,-3.63E-03,-3.93E-03,baseline,10,1,-0.8
-6.16E-04,2.70E-06,9.09E-05,-2.62E-03,-3.42E-03,-3.86E-03,baseline,10,1,-0.7
-5.38E-04,-2.13E-05,7.99E-05,-2.52E-03,-3.26E-03,-3.83E-03,baseline,10,1,-0.6
-4.60E-04,-4.55E-05,6.89E-05,-2.41E-03,-3.10E-03,-3.76E-03,baseline,10,1,-0.5
-3.79E-04,-5.81E-05,6.49E-05,-2.23E-03,-2.85E-03,-3.56E-03,baseline,10,1,-0.4
-2.99E-04,-5.91E-05,6.87E-05,-1.97E-03,-2.51E-03,-3.23E-03,baseline,10,1,-0.3
-2.32E-04,-5.94E-05,7.34E-05,-1.67E-03,-2.12E-03,-2.85E-03,baseline,10,1,-0.2
-1.87E-04,-7.07E-05,6.99E-05,-1.42E-03,-1.80E-03,-2.57E-03,baseline,10,1,-0.1
-1.71E-04,-9.59E-05,5.49E-05,-1.27E-03,-1.62E-03,-2.45E-03,baseline,10,1,0
-1.77E-04,-1.26E-04,3.39E-05,-1.22E-03,-1.58E-03,-2.45E-03,mod,10,1,0.1
-1.90E-04,-1.51E-04,1.71E-05,-1.21E-03,-1.59E-03,-2.49E-03,mod,10,1,0.2
-1.99E-04,-1.64E-04,1.10E-05,-1.20E-03,-1.57E-03,-2.49E-03,mod,10,1,0.3
-2.00E-04,-1.68E-04,1.31E-05,-1.16E-03,-1.50E-03,-2.45E-03,mod,10,1,0.4
-1.99E-04,-1.70E-04,1.41E-05,-1.12E-03,-1.42E-03,-2.42E-03,mod,10,1,0.5
-2.04E-04,-1.76E-04,5.13E-06,-1.09E-03,-1.39E-03,-2.44E-03,mod,10,1,0.6
-2.19E-04,-1.84E-04,-1.63E-05,-1.09E-03,-1.42E-03,-2.50E-03,mod,10,1,0.7
-2.37E-04,-1.94E-04,-4.43E-05,-1.12E-03,-1.49E-03,-2.56E-03,mod,10,1,0.8
-2.49E-04,-2.02E-04,-7.02E-05,-1.14E-03,-1.52E-03,-2.59E-03,mod,10,1,0.9
-2.49E-04,-2.09E-04,-8.86E-05,-1.15E-03,-1.49E-03,-2.57E-03,mod,10,1,1
-2.41E-04,-2.19E-04,-1.01E-04,-1.15E-03,-1.41E-03,-2.52E-03,mod,10,1,1.1
-2.32E-04,-2.33E-04,-1.12E-04,-1.14E-03,-1.34E-03,-2.49E-03,mod,10,1,1.2
-2.30E-04,-2.47E-04,-1.26E-04,-1.15E-03,-1.32E-03,-2.50E-03,mod,10,1,1.3
-2.31E-04,-2.55E-04,-1.39E-04,-1.15E-03,-1.35E-03,-2.53E-03,mod,10,1,1.4
-2.22E-04,-2.49E-04,-1.39E-04,-1.14E-03,-1.37E-03,-2.51E-03,mod,10,1,1.5
-1.90E-04,-2.25E-04,-1.19E-04,-1.08E-03,-1.29E-03,-2.38E-03,mod,10,1,1.6
-1.33E-04,-1.86E-04,-7.91E-05,-9.42E-04,-1.09E-03,-2.14E-03,mod,10,1,1.7
-6.10E-05,-1.38E-04,-3.12E-05,-7.59E-04,-8.17E-04,-1.85E-03,mod,10,1,1.8
9.90E-06,-9.13E-05,8.62E-06,-5.71E-04,-5.72E-04,-1.58E-03,mod,10,1,1.9
6.99E-05,-4.90E-05,3.39E-05,-4.07E-04,-4.09E-04,-1.37E-03,mod,10,1,2
1.21E-04,-1.01E-05,5.15E-05,-2.56E-04,-3.00E-04,-1.20E-03,mod,10,1,2.1
1.71E-04,3.04E-05,7.48E-05,-8.46E-05,-1.64E-04,-9.97E-04,mod,10,1,2.2
2.27E-04,7.56E-05,1.11E-04,1.29E-04,5.82E-05,-7.20E-04,mod,10,1,2.3
2.85E-04,1.22E-04,1.53E-04,3.64E-04,3.45E-04,-3.92E-04,mod,10,1,2.4
3.34E-04,1.61E-04,1.86E-04,5.72E-04,6.14E-04,-9.21E-05,mod,10,1,2.5
3.63E-04,1.81E-04,1.99E-04,7.12E-04,7.89E-04,1.03E-04,mod,10,1,2.6
3.68E-04,1.80E-04,1.96E-04,7.83E-04,8.63E-04,1.78E-04,mod,10,1,2.7
3.57E-04,1.65E-04,1.88E-04,8.21E-04,8.92E-04,1.86E-04,mod,10,1,2.8
3.41E-04,1.50E-04,1.89E-04,8.74E-04,9.49E-04,2.12E-04,mod,10,1,2.9
3.29E-04,1.47E-04,2.01E-04,9.61E-04,1.06E-03,3.03E-04,mod,10,1,3
3.23E-04,1.54E-04,2.18E-04,1.07E-03,1.20E-03,4.43E-04,mod,10,1,3.1
3.18E-04,1.61E-04,2.32E-04,1.18E-03,1.33E-03,5.70E-04,mod,10,1,3.2
3.11E-04,1.57E-04,2.35E-04,1.25E-03,1.41E-03,6.28E-04,mod,10,1,3.3
2.99E-04,1.42E-04,2.29E-04,1.28E-03,1.44E-03,6.08E-04,mod,10,1,3.4
2.85E-04,1.25E-04,2.17E-04,1.29E-03,1.44E-03,5.58E-04,mod,10,1,3.5
2.72E-04,1.18E-04,2.09E-04,1.32E-03,1.43E-03,5.45E-04,mod,10,1,3.6
2.61E-04,1.24E-04,2.09E-04,1.37E-03,1.44E-03,6.07E-04,mod,10,1,3.7
2.53E-04,1.35E-04,2.16E-04,1.45E-03,1.48E-03,7.28E-04,mod,10,1,3.8
2.46E-04,1.40E-04,2.26E-04,1.54E-03,1.53E-03,8.54E-04,mod,10,1,3.9
2.38E-04,1.34E-04,2.26E-04,1.58E-03,1.57E-03,9.30E-04,mod,10,1,4
2.27E-04,1.17E-04,2.14E-04,1.57E-03,1.56E-03,9.40E-04,mod,10,1,4.1
2.09E-04,9.70E-05,1.95E-04,1.53E-03,1.53E-03,9.11E-04,mod,10,1,4.2
1.84E-04,7.91E-05,1.79E-04,1.51E-03,1.51E-03,8.96E-04,mod,10,1,4.3
1.53E-04,6.59E-05,1.76E-04,1.55E-03,1.53E-03,9.28E-04,mod,10,1,4.4
1.23E-04,5.65E-05,1.81E-04,1.64E-03,1.59E-03,1.00E-03,mod,10,1,4.5
9.86E-05,4.80E-05,1.81E-04,1.73E-03,1.68E-03,1.07E-03,mod,10,1,4.6
7.90E-05,3.57E-05,1.65E-04,1.78E-03,1.74E-03,1.10E-03,mod,10,1,4.7
5.90E-05,1.55E-05,1.35E-04,1.76E-03,1.76E-03,1.06E-03,mod,10,1,4.8
3.38E-05,-1.25E-05,1.00E-04,1.73E-03,1.76E-03,9.97E-04,mod,10,1,4.9
4.26E-06,-4.24E-05,7.55E-05,1.72E-03,1.77E-03,9.46E-04,mod,10,1,5
-2.27E-05,-6.53E-05,6.45E-05,1.76E-03,1.80E-03,9.52E-04,mod,10,1,5.1
-4.03E-05,-7.60E-05,6.12E-05,1.83E-03,1.85E-03,1.02E-03,mod,10,1,5.2
-4.80E-05,-7.76E-05,5.62E-05,1.89E-03,1.89E-03,1.10E-03,mod,10,1,5.3
-5.21E-05,-8.01E-05,4.44E-05,1.92E-03,1.92E-03,1.17E-03,mod,10,1,5.4
-6.03E-05,-9.22E-05,2.85E-05,1.92E-03,1.92E-03,1.18E-03,mod,10,1,5.5
-7.51E-05,-1.15E-04,1.40E-05,1.90E-03,1.89E-03,1.16E-03,mod,10,1,5.6
-9.27E-05,-1.43E-04,5.05E-06,1.87E-03,1.85E-03,1.11E-03,mod,10,1,5.7
-1.07E-04,-1.69E-04,1.71E-06,1.83E-03,1.81E-03,1.09E-03,mod,10,1,5.8
-1.16E-04,-1.87E-04,1.80E-06,1.81E-03,1.78E-03,1.09E-03,mod,10,1,5.9
-1.22E-04,-1.99E-04,2.86E-06,1.79E-03,1.78E-03,1.10E-03,mod,10,1,6
-1.32E-04,-2.09E-04,2.80E-06,1.80E-03,1.80E-03,1.12E-03,mod,10,1,6.1
-1.46E-04,-2.20E-04,-4.01E-07,1.82E-03,1.81E-03,1.11E-03,mod,10,1,6.2
-1.62E-04,-2.34E-04,-8.38E-06,1.81E-03,1.79E-03,1.07E-03,mod,10,1,6.3
-1.77E-04,-2.51E-04,-2.12E-05,1.78E-03,1.74E-03,9.97E-04,mod,10,1,6.4
-1.89E-04,-2.70E-04,-3.64E-05,1.72E-03,1.68E-03,9.08E-04,mod,10,1,6.5
-1.97E-04,-2.88E-04,-4.97E-05,1.65E-03,1.63E-03,8.18E-04,mod,10,1,6.6
-2.06E-04,-2.99E-04,-5.67E-05,1.61E-03,1.59E-03,7.41E-04,mod,10,1,6.7
-2.15E-04,-3.01E-04,-5.58E-05,1.60E-03,1.58E-03,6.81E-04,mod,10,1,6.8
-2.24E-04,-2.95E-04,-4.89E-05,1.60E-03,1.55E-03,6.32E-04,mod,10,1,6.9
-2.31E-04,-2.87E-04,-4.06E-05,1.60E-03,1.51E-03,5.83E-04,mod,10,1,7
-2.35E-04,-2.80E-04,-3.60E-05,1.58E-03,1.45E-03,5.24E-04,mod,10,1,7.1
-2.38E-04,-2.78E-04,-3.77E-05,1.55E-03,1.38E-03,4.52E-04,mod,10,1,7.2
-2.40E-04,-2.81E-04,-4.43E-05,1.50E-03,1.31E-03,3.72E-04,mod,10,1,7.3
-2.44E-04,-2.88E-04,-5.16E-05,1.44E-03,1.26E-03,2.92E-04,mod,10,1,7.4
-2.50E-04,-2.97E-04,-5.57E-05,1.38E-03,1.22E-03,2.21E-04,mod,10,1,7.5
-2.59E-04,-3.06E-04,-5.58E-05,1.32E-03,1.19E-03,1.64E-04,mod,10,1,7.6
-2.68E-04,-3.12E-04,-5.51E-05,1.29E-03,1.15E-03,1.24E-04,mod,10,1,7.7
-2.76E-04,-3.12E-04,-5.81E-05,1.28E-03,1.10E-03,9.45E-05,mod,10,1,7.8
-2.81E-04,-3.10E-04,-6.74E-05,1.27E-03,1.07E-03,6.67E-05,mod,10,1,7.9
-2.83E-04,-3.13E-04,-8.07E-05,1.24E-03,1.05E-03,3.22E-05,mod,10,1,8
-2.86E-04,-3.23E-04,-9.28E-05,1.18E-03,1.04E-03,-1.46E-05,mod,10,1,8.1
-2.94E-04,-3.39E-04,-9.95E-05,1.10E-03,1.02E-03,-7.49E-05,mod,10,1,8.2
-3.07E-04,-3.53E-04,-1.02E-04,1.03E-03,9.76E-04,-1.44E-04,mod,10,1,8.3
-3.21E-04,-3.59E-04,-1.05E-04,9.89E-04,9.08E-04,-2.13E-04,mod,10,1,8.4
-3.30E-04,-3.56E-04,-1.12E-04,9.63E-04,8.34E-04,-2.67E-04,mod,10,1,8.5
-3.31E-04,-3.50E-04,-1.22E-04,9.38E-04,7.77E-04,-2.94E-04,mod,10,1,8.6
-3.24E-04,-3.46E-04,-1.31E-04,9.00E-04,7.47E-04,-2.96E-04,mod,10,1,8.7
-3.14E-04,-3.45E-04,-1.34E-04,8.52E-04,7.30E-04,-2.87E-04,mod,10,1,8.8
-3.09E-04,-3.46E-04,-1.33E-04,8.11E-04,7.07E-04,-2.87E-04,mod,10,1,8.9
-3.12E-04,-3.48E-04,-1.34E-04,7.87E-04,6.67E-04,-3.12E-04,mod,10,1,9
-3.21E-04,-3.50E-04,-1.45E-04,7.77E-04,6.17E-04,-3.61E-04,mod,10,1,9.1
-3.28E-04,-3.52E-04,-1.64E-04,7.61E-04,5.68E-04,-4.16E-04,mod,10,1,9.2
-3.29E-04,-3.54E-04,-1.83E-04,7.24E-04,5.28E-04,-4.59E-04,mod,10,1,9.3
-3.24E-04,-3.55E-04,-1.91E-04,6.69E-04,4.95E-04,-4.82E-04,mod,10,1,9.4
-3.21E-04,-3.54E-04,-1.85E-04,6.16E-04,4.68E-04,-4.87E-04,mod,10,1,9.5
-3.25E-04,-3.51E-04,-1.72E-04,5.91E-04,4.52E-04,-4.82E-04,mod,10,1,9.6
-3.41E-04,-3.50E-04,-1.64E-04,5.97E-04,4.48E-04,-4.77E-04,mod,10,1,9.7
-3.63E-04,-3.52E-04,-1.65E-04,6.15E-04,4.50E-04,-4.83E-04,mod,10,1,9.8
-3.81E-04,-3.58E-04,-1.73E-04,6.07E-04,4.38E-04,-5.09E-04,mod,10,1,9.9
-3.90E-04,-3.66E-04,-1.79E-04,5.49E-04,4.00E-04,-5.58E-04,mod,10,1,10
-3.90E-04,-3.74E-04,-1.80E-04,4.54E-04,3.44E-04,-6.22E-04,mod,10,1,10.1
-3.91E-04,-3.81E-04,-1.77E-04,3.62E-04,2.96E-04,-6.82E-04,mod,10,1,10.2
-3.98E-04,-3.88E-04,-1.74E-04,3.15E-04,2.82E-04,-7.18E-04,mod,10,1,10.3
-4.09E-04,-3.93E-04,-1.75E-04,3.23E-04,3.05E-04,-7.27E-04,mod,10,1,10.4
-4.16E-04,-3.98E-04,-1.78E-04,3.58E-04,3.45E-04,-7.21E-04,mod,10,1,10.5
-4.13E-04,-4.05E-04,-1.80E-04,3.74E-04,3.68E-04,-7.27E-04,mod,10,1,10.6
-4.03E-04,-4.13E-04,-1.82E-04,3.44E-04,3.51E-04,-7.70E-04,mod,10,1,10.7
-3.96E-04,-4.21E-04,-1.86E-04,2.81E-04,2.92E-04,-8.53E-04,mod,10,1,10.8
-4.00E-04,-4.29E-04,-1.95E-04,2.18E-04,2.05E-04,-9.57E-04,mod,10,1,10.9
-4.14E-04,-4.35E-04,-2.07E-04,1.81E-04,1.16E-04,-1.05E-03,mod,10,1,11
-4.26E-04,-4.39E-04,-2.17E-04,1.68E-04,4.75E-05,-1.11E-03,mod,10,1,11.1
-4.27E-04,-4.42E-04,-2.19E-04,1.59E-04,1.05E-05,-1.12E-03,mod,10,1,11.2
-4.17E-04,-4.43E-04,-2.15E-04,1.44E-04,7.31E-07,-1.10E-03,mod,10,1,11.3
-4.06E-04,-4.42E-04,-2.09E-04,1.26E-04,-3.08E-06,-1.08E-03,mod,10,1,11.4
-4.05E-04,-4.43E-04,-2.12E-04,1.13E-04,-2.68E-05,-1.09E-03,mod,10,1,11.5
-4.14E-04,-4.47E-04,-2.25E-04,1.01E-04,-8.17E-05,-1.14E-03,mod,10,1,11.6
-4.27E-04,-4.57E-04,-2.47E-04,7.80E-05,-1.54E-04,-1.21E-03,mod,10,1,11.7
-4.34E-04,-4.71E-04,-2.67E-04,3.96E-05,-2.13E-04,-1.28E-03,mod,10,1,11.8
-4.33E-04,-4.82E-04,-2.77E-04,7.23E-07,-2.36E-04,-1.31E-03,mod,10,1,11.9
-4.30E-04,-4.86E-04,-2.74E-04,-1.32E-05,-2.25E-04,-1.31E-03,mod,10,1,12
-4.29E-04,-4.82E-04,-2.63E-04,8.34E-06,-2.02E-04,-1.28E-03,mod,10,1,12.1
-4.31E-04,-4.78E-04,-2.53E-04,4.53E-05,-1.95E-04,-1.26E-03,mod,10,1,12.2
-4.34E-04,-4.80E-04,-2.53E-04,6.00E-05,-2.15E-04,-1.27E-03,mod,10,1,12.3
-4.37E-04,-4.90E-04,-2.65E-04,2.82E-05,-2.56E-04,-1.31E-03,mod,10,1,12.4
-4.41E-04,-5.05E-04,-2.83E-04,-4.02E-05,-2.98E-04,-1.37E-03,mod,10,1,12.5
-4.47E-04,-5.17E-04,-2.99E-04,-1.10E-04,-3.26E-04,-1.41E-03,mod,10,1,12.6
-4.54E-04,-5.23E-04,-3.05E-04,-1.49E-04,-3.34E-04,-1.41E-03,mod,10,1,12.7
-4.56E-04,-5.23E-04,-3.03E-04,-1.52E-04,-3.23E-04,-1.37E-03,mod,10,1,12.8
-4.49E-04,-5.18E-04,-2.98E-04,-1.40E-04,-3.01E-04,-1.32E-03,mod,10,1,12.9
-4.38E-04,-5.14E-04,-2.97E-04,-1.35E-04,-2.81E-04,-1.29E-03,mod,10,1,13
-4.28E-04,-5.13E-04,-3.02E-04,-1.52E-04,-2.73E-04,-1.30E-03,mod,10,1,13.1
-4.26E-04,-5.16E-04,-3.12E-04,-1.83E-04,-2.84E-04,-1.34E-03,mod,10,1,13.2
-4.32E-04,-5.24E-04,-3.23E-04,-2.15E-04,-3.09E-04,-1.39E-03,mod,10,1,13.3
-4.40E-04,-5.32E-04,-3.28E-04,-2.33E-04,-3.33E-04,-1.42E-03,mod,10,1,13.4
-4.44E-04,-5.36E-04,-3.26E-04,-2.30E-04,-3.44E-04,-1.44E-03,mod,10,1,13.5
-4.42E-04,-5.34E-04,-3.15E-04,-2.04E-04,-3.38E-04,-1.46E-03,mod,10,1,13.6
-4.38E-04,-5.25E-04,-2.95E-04,-1.61E-04,-3.16E-04,-1.48E-03,mod,10,1,13.7
-4.38E-04,-5.17E-04,-2.72E-04,-1.11E-04,-2.84E-04,-1.52E-03,mod,10,1,13.8
-4.44E-04,-5.14E-04,-2.51E-04,-7.32E-05,-2.53E-04,-1.56E-03,mod,10,1,13.9
-4.53E-04,-5.18E-04,-2.41E-04,-6.16E-05,-2.34E-04,-1.59E-03,mod,10,1,14
-4.63E-04,-5.24E-04,-2.42E-04,-8.04E-05,-2.36E-04,-1.63E-03,mod,10,1,14.1
-4.68E-04,-5.26E-04,-2.50E-04,-1.17E-04,-2.59E-04,-1.66E-03,mod,10,1,14.2
